model_key	family	layer_index	layer_name	mean_triplet	min_triplet	max_triplet	dataset_count
dinov2_giant	DINOv2	1	hidden_state_001	0.2975159525979945	0.10255241567912488	0.4361896080218779	4
dinov2_giant	DINOv2	2	hidden_state_002	0.3329535095715588	0.08705560619872377	0.6371923427529627	4
dinov2_giant	DINOv2	3	hidden_state_003	0.39904284412032814	0.11577028258887873	0.8268003646308113	4
dinov2_giant	DINOv2	4	hidden_state_004	0.40268915223336377	0.14448495897903374	0.8035551504102096	4
dinov2_giant	DINOv2	5	hidden_state_005	0.41784412032816776	0.20647219690063812	0.7452142206016408	4
dinov2_giant	DINOv2	6	hidden_state_006	0.4385824977210574	0.24521422060164083	0.7046490428441203	4
dinov2_giant	DINOv2	7	hidden_state_007	0.4745897903372835	0.3081130355515041	0.7224247948951686	4
dinov2_giant	DINOv2	8	hidden_state_008	0.46832269826800366	0.3391066545123063	0.6741112123974476	4
dinov2_giant	DINOv2	9	hidden_state_009	0.4719690063810392	0.37101185050136737	0.6554238833181404	4
dinov2_giant	DINOv2	10	hidden_state_010	0.4734503190519599	0.39061075660893346	0.6034639927073838	4
dinov2_giant	DINOv2	11	hidden_state_011	0.4515724703737466	0.3960802187784868	0.5004557885141294	4
dinov2_giant	DINOv2	12	hidden_state_012	0.42012306289881496	0.39380127620783956	0.45259799453053784	4
dinov2_giant	DINOv2	13	hidden_state_013	0.3976185050136737	0.37420237010027346	0.4206927985414768	4
dinov2_giant	DINOv2	14	hidden_state_014	0.3772789425706472	0.3363719234275296	0.41476754785779396	4
dinov2_giant	DINOv2	15	hidden_state_015	0.3544325432999088	0.29876937101185047	0.4179580674567001	4
dinov2_giant	DINOv2	16	hidden_state_016	0.34657019143117596	0.2691431175934366	0.43391066545123064	4
dinov2_giant	DINOv2	17	hidden_state_017	0.3338650865998177	0.21969006381039197	0.4585232452142206	4
dinov2_giant	DINOv2	18	hidden_state_018	0.31905195989061075	0.20556061987237922	0.46946216955332726	4
dinov2_giant	DINOv2	19	hidden_state_019	0.30919553327256155	0.2085232452142206	0.4635369188696445	4
dinov2_giant	DINOv2	20	hidden_state_020	0.3180264357338195	0.1809480401093892	0.4580674567000912	4
dinov2_giant	DINOv2	21	hidden_state_021	0.3299339106654512	0.20191431175934366	0.47538742023701	4
dinov2_giant	DINOv2	22	hidden_state_022	0.35528714676390155	0.20009115770282587	0.49316317228805834	4
dinov2_giant	DINOv2	23	hidden_state_023	0.3711257976298997	0.19781221513217867	0.5027347310847767	4
dinov2_giant	DINOv2	24	hidden_state_024	0.3729489516864175	0.20009115770282593	0.5460346399270739	4
dinov2_giant	DINOv2	25	hidden_state_025	0.40701914311759346	0.22196900638103922	0.5952597994530537	4
dinov2_giant	DINOv2	26	hidden_state_026	0.4121467639015497	0.2324521422060164	0.6230628988149498	4
dinov2_giant	DINOv2	27	hidden_state_027	0.4412032816773017	0.2666362807657247	0.6572470373746582	4
dinov2_giant	DINOv2	28	hidden_state_028	0.47265268915223335	0.29170464904284416	0.6905195989061075	4
dinov2_giant	DINOv2	29	hidden_state_029	0.509799453053783	0.31996353691886964	0.7133090246125797	4
dinov2_giant	DINOv2	30	hidden_state_030	0.5471741112123975	0.3441203281677302	0.7379216043755698	4
dinov2_giant	DINOv2	31	hidden_state_031	0.5725273473108478	0.31381039197812216	0.7584320875113947	4
dinov2_giant	DINOv2	32	hidden_state_032	0.6202142206016408	0.3400182315405652	0.7784867821330903	4
dinov2_giant	DINOv2	33	hidden_state_033	0.6557657247037375	0.3628076572470374	0.8026435733819508	4
dinov2_giant	DINOv2	34	hidden_state_034	0.6776435733819508	0.3587055606198724	0.820419325432999	4
dinov2_giant	DINOv2	35	hidden_state_035	0.7106882406563355	0.38833181403828626	0.8322698268003645	4
dinov2_giant	DINOv2	36	hidden_state_036	0.7226526891522334	0.3632634457611668	0.8555150410209662	4
dinov2_giant	DINOv2	37	hidden_state_037	0.7264129443938012	0.32133090246125795	0.8796718322698268	4
dinov2_giant	DINOv2	38	hidden_state_038	0.7367821330902461	0.32133090246125795	0.8938012762078396	4
dinov2_giant	DINOv2	39	hidden_state_039	0.7311987237921604	0.27620783956244305	0.9061075660893345	4
dinov2_giant	DINOv2	40	hidden_state_040	0.7326800364630812	0.2657247037374658	0.915679124886053	4
dinov2_giant	DINOv2	41	canonical_embedding	0.6907474931631723	0.23518687329079302	0.8596171376481312	4
dinov2_large	DINOv2	0	hidden_state_000	0.00911577028258892	0.00911577028258892	0.00911577028258892	4
dinov2_large	DINOv2	1	hidden_state_001	0.24680948040109388	0.09070191431175934	0.34092980856882404	4
dinov2_large	DINOv2	2	hidden_state_002	0.21536007292616227	0.08432087511394715	0.3268003646308113	4
dinov2_large	DINOv2	3	hidden_state_003	0.2938126709206928	0.10437556973564266	0.41362807657247036	4
dinov2_large	DINOv2	4	hidden_state_004	0.3460574293527803	0.15177757520510482	0.4826800364630811	4
dinov2_large	DINOv2	5	hidden_state_005	0.36611212397447584	0.24156791248860526	0.5059252506836828	4
dinov2_large	DINOv2	6	hidden_state_006	0.3136964448495898	0.24430264357338194	0.43208751139471285	4
dinov2_large	DINOv2	7	hidden_state_007	0.4185278030993619	0.2169553327256153	0.6230628988149499	4
dinov2_large	DINOv2	8	hidden_state_008	0.4480401093892434	0.25934366453965363	0.6349134001823153	4
dinov2_large	DINOv2	9	hidden_state_009	0.4658158614402917	0.3181403828623519	0.6289881494986326	4
dinov2_large	DINOv2	10	hidden_state_010	0.4497493163172288	0.26071103008204194	0.626253418413856	4
dinov2_large	DINOv2	11	hidden_state_011	0.3182543299908842	0.17502278942570648	0.39744758432087507	4
dinov2_large	DINOv2	12	hidden_state_012	0.29067912488605285	0.12716499544211485	0.37648131267092066	4
dinov2_large	DINOv2	13	hidden_state_013	0.27518231540565175	0.14721969006381036	0.37465815861440294	4
dinov2_large	DINOv2	14	hidden_state_014	0.32719917958067457	0.13331814038286238	0.48814949863263446	4
