model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
fastvithd_7b	FastViTHD	14	block_014	0.420248333642283	0.2665556038914814	0.6155583214350678	4
fastvithd_7b	FastViTHD	15	block_015	0.49438099571611194	0.33334250378567737	0.6917023926103673	4
fastvithd_7b	FastViTHD	16	block_016	0.5822071659501501	0.4333102495853236	0.7186197264520245	4
fastvithd_7b	FastViTHD	17	block_017	0.588388947854048	0.4551321290236792	0.6805208263251927	4
fastvithd_7b	FastViTHD	18	block_018	0.6425611029401661	0.443135672830357	0.8285111874842706	4
fastvithd_7b	FastViTHD	19	block_019	0.5144619664643549	0.2891236572451732	0.6894840046197662	4
fastvithd_7b	FastViTHD	20	block_020	0.47793102133232007	0.28215948677563457	0.6328614207151916	4
fastvithd_7b	FastViTHD	21	block_021	0.5630529242002276	0.3669758541989782	0.7361275413075384	4
fastvithd_7b	FastViTHD	22	block_022	0.5479821259615874	0.33856593612550684	0.71989847851709	4
fastvithd_7b	FastViTHD	23	block_023	0.5161722700607981	0.3041965136232801	0.702384434203215	4
fastvithd_7b	FastViTHD	24	block_024	0.5052326790317586	0.3071463185792218	0.6728508057181445	4
fastvithd_7b	FastViTHD	25	block_025	0.5486226563902528	0.3782545075639037	0.7313442517050027	4
fastvithd_7b	FastViTHD	26	block_026	0.5103365273300767	0.3048100025562636	0.6943021013208943	4
fastvithd_7b	FastViTHD	27	block_027	0.5218043200947122	0.33367063403361197	0.6797656602353738	4
fastvithd_7b	FastViTHD	28	block_028	0.4951268114758336	0.3420446182627266	0.6299900297518931	4
fastvithd_7b	FastViTHD	29	block_029	0.4886255060605327	0.3402644042014427	0.6199887900896793	4
fastvithd_7b	FastViTHD	30	block_030	0.5019873504945818	0.3466193843875341	0.6163694747819067	4
fastvithd_7b	FastViTHD	31	block_031	0.5041165414209147	0.35575208025979893	0.6186273419648708	4
fastvithd_7b	FastViTHD	32	block_032	0.5294247385451747	0.3829196169731317	0.6505822830466537	4
fastvithd_7b	FastViTHD	33	block_033	0.5364293719761282	0.3937572288956368	0.6722917896984693	4
fastvithd_7b	FastViTHD	34	block_034	0.515699390101088	0.35390301616177594	0.660772664638355	4
fastvithd_7b	FastViTHD	35	block_035	0.5059171232435848	0.35839603630123557	0.599365662590642	4
fastvithd_7b	FastViTHD	36	block_036	0.46528185327193927	0.33246479119453165	0.58391358407883	4
fastvithd_7b	FastViTHD	37	block_037	0.32280183226443526	0.2446401571815532	0.4794778307679312	4
