model_key	family	layer_index	layer_name	mean_alignment	min_alignment	max_alignment	dataset_count
clip_vit_l14_336	CLIP	7	hidden_state_007	0.6365202912019827	0.5406598513011153	0.8444857496902106	4
clip_vit_l14_336	CLIP	8	hidden_state_008	0.6044958178438662	0.5220724907063197	0.7507744733581165	4
clip_vit_l14_336	CLIP	9	hidden_state_009	0.47905049566294916	0.42673482032218085	0.5518122676579925	4
clip_vit_l14_336	CLIP	10	hidden_state_010	0.47895368649318465	0.4144981412639405	0.5111524163568774	4
clip_vit_l14_336	CLIP	11	hidden_state_011	0.4590109975216852	0.36802973977695164	0.5108426270136307	4
clip_vit_l14_336	CLIP	12	hidden_state_012	0.45137275402726146	0.35757434944237915	0.48389095415117717	4
clip_vit_l14_336	CLIP	13	hidden_state_013	0.4628833643122676	0.3271375464684015	0.5933240396530359	4
clip_vit_l14_336	CLIP	14	hidden_state_014	0.4746747211895911	0.2750154894671623	0.6988847583643123	4
clip_vit_l14_336	CLIP	15	hidden_state_015	0.5320825588599752	0.3254337050805452	0.7818308550185874	4
clip_vit_l14_336	CLIP	16	hidden_state_016	0.6109820322180918	0.4505111524163569	0.8166047087980174	4
clip_vit_l14_336	CLIP	17	hidden_state_017	0.6372947645600991	0.5424411400247832	0.7009758364312267	4
clip_vit_l14_336	CLIP	18	hidden_state_018	0.6332287794299876	0.5352385377942999	0.6955545229244113	4
clip_vit_l14_336	CLIP	19	hidden_state_019	0.7021181846344486	0.675185873605948	0.7307930607187113	4
clip_vit_l14_336	CLIP	20	hidden_state_020	0.6701905204460966	0.6449814126394052	0.7039188351920694	4
