model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
internvit_300m_v25	InternViT	4	hidden_state_004	0.5302411122112161	0.10490241635687732	0.8784742960659327	8
internvit_300m_v25	InternViT	5	hidden_state_005	0.571668135970561	0.14707249070631973	0.9295928316999693	8
internvit_300m_v25	InternViT	6	hidden_state_006	0.5620374218457578	0.14138011152416358	0.9562115019473287	8
internvit_300m_v25	InternViT	7	hidden_state_007	0.5838293351249604	0.18691914498141265	0.9614157471986127	8
internvit_300m_v25	InternViT	8	hidden_state_008	0.570947751846449	0.2149163568773234	0.9739968781069424	8
internvit_300m_v25	InternViT	9	hidden_state_009	0.5394958700975956	0.21317379182156135	0.9829454561084823	8
internvit_300m_v25	InternViT	10	hidden_state_010	0.5425054767222147	0.23269052044609667	0.9750541090453138	8
internvit_300m_v25	InternViT	11	hidden_state_011	0.5054495727909082	0.2409386617100372	0.9890430686493343	8
internvit_300m_v25	InternViT	12	hidden_state_012	0.41741781320454086	0.14591078066914498	0.9692682449137932	8
internvit_300m_v25	InternViT	13	hidden_state_013	0.42194146613418254	0.15822490706319703	0.9685074362585196	8
internvit_300m_v25	InternViT	14	hidden_state_014	0.42818162294620965	0.17774163568773235	0.9683947128932053	8
internvit_300m_v25	InternViT	15	hidden_state_015	0.44043534290340125	0.206203531598513	0.9636638361053476	8
internvit_300m_v25	InternViT	16	hidden_state_016	0.4437913728294347	0.19265850745039081	0.9600904452555453	8
internvit_300m_v25	InternViT	17	hidden_state_017	0.46064791676164873	0.22421003717472118	0.9528127018866437	8
internvit_300m_v25	InternViT	18	hidden_state_018	0.4639504476897385	0.20515799256505576	0.9435888872815344	8
internvit_300m_v25	InternViT	19	hidden_state_019	0.4591330155612574	0.14521375464684014	0.9198089585787397	8
internvit_300m_v25	InternViT	20	hidden_state_020	0.4488096863163361	0.0974674721189591	0.8799060366661937	8
internvit_300m_v25	InternViT	21	hidden_state_021	0.3976256289060259	0.03531598513011151	0.7961889892671319	8
internvit_300m_v25	InternViT	22	hidden_state_022	0.3674735280174662	0.013011152416356905	0.9590945054869614	8
internvit_300m_v25	InternViT	23	hidden_state_023	0.3025991089698364	0.002671933085501857	0.9874738052085801	8
internvit_300m_v25	InternViT	24	hidden_state_024	0.2998896417754794	0.004414498141263934	0.9895596271543661	8
internvit_300m_v25	InternViT	25	pooler_output	0.2998896417754794	0.004414498141263934	0.9895596271543661	8
internvit_6b_v25	InternViT	0	hidden_state_000	0.09161349134001823	0.09161349134001823	0.09161349134001823	1
internvit_6b_v25	InternViT	1	hidden_state_001	0.24196807201285628	0.0006970260223048141	0.7469170167886945	8
internvit_6b_v25	InternViT	2	hidden_state_002	0.27945446829600395	0.0004646840148698761	0.8711027470848909	8
internvit_6b_v25	InternViT	3	hidden_state_003	0.3372437798089523	0.00859665427509293	0.8922618526604126	8
internvit_6b_v25	InternViT	4	hidden_state_004	0.3382605467904255	0.011617100371747235	0.8714742154005637	8
internvit_6b_v25	InternViT	5	hidden_state_005	0.3864513421981834	0.015102230483271362	0.9395306863078259	8
internvit_6b_v25	InternViT	6	hidden_state_006	0.4159231765296202	0.02102695167286245	0.9414830671376151	8
internvit_6b_v25	InternViT	7	hidden_state_007	0.4525757157306889	0.03903345724907065	0.9358244773055707	8
internvit_6b_v25	InternViT	8	hidden_state_008	0.4369460818670632	0.04623605947955388	0.8516705454695239	8
internvit_6b_v25	InternViT	9	hidden_state_009	0.42985198531844226	0.05297397769516729	0.8351892409179912	8
internvit_6b_v25	InternViT	10	hidden_state_010	0.41995876888784733	0.07109665427509294	0.8288424620941321	8
internvit_6b_v25	InternViT	11	hidden_state_011	0.41753250503104333	0.07736988847583644	0.8289558718914725	8
internvit_6b_v25	InternViT	12	hidden_state_012	0.4369288141388027	0.10350836431226763	0.8531026109815463	8
internvit_6b_v25	InternViT	13	hidden_state_013	0.4368355936554376	0.10257899628252787	0.8683482875369919	8
internvit_6b_v25	InternViT	14	hidden_state_014	0.43120061544286364	0.07434944237918216	0.8914548454272555	8
internvit_6b_v25	InternViT	15	hidden_state_015	0.44525450828664825	0.0758596654275093	0.902065726771478	8
internvit_6b_v25	InternViT	16	hidden_state_016	0.4716846357964601	0.10769052044609666	0.9267411250081674	8
internvit_6b_v25	InternViT	17	hidden_state_017	0.4935861054947578	0.14196096654275092	0.9463197541860249	8
internvit_6b_v25	InternViT	18	hidden_state_018	0.49641995087137714	0.11489312267657992	0.9580223976835438	8
internvit_6b_v25	InternViT	19	hidden_state_019	0.49587095735245634	0.10188197026022307	0.9639320735997579	8
internvit_6b_v25	InternViT	20	hidden_state_020	0.49312892613052306	0.08538568773234201	0.9693786774946783	8
internvit_6b_v25	InternViT	21	hidden_state_021	0.49014519584053706	0.08852230483271376	0.9778398168431406	8
internvit_6b_v25	InternViT	22	hidden_state_022	0.49286894919003044	0.0908457249070632	0.9825942306964844	8
internvit_6b_v25	InternViT	23	hidden_state_023	0.4816940029829747	0.062052371561853184	0.9866553798458676	8
internvit_6b_v25	InternViT	24	hidden_state_024	0.4834512509740946	0.04372063008234732	0.990527052497942	8
