model_key	family	layer_index	layer_name	mean_quality	min_quality	max_quality	dataset_count
dinov2_small	DINOv2	4	hidden_state_004	0.6755343866171004	0.5882899628252788	0.7717239776951673	4
dinov2_small	DINOv2	5	hidden_state_005	0.36094330855018586	0.24802509293680297	0.5036013011152416	4
dinov2_small	DINOv2	6	hidden_state_006	0.39050882899628253	0.3411942379182156	0.4308782527881041	4
dinov2_small	DINOv2	7	hidden_state_007	0.3685525092936803	0.2506970260223048	0.4206552044609665	4
dinov2_small	DINOv2	8	hidden_state_008	0.5652009758364313	0.46875	0.6743726765799256	4
dinov2_small	DINOv2	9	hidden_state_009	0.5316275557620818	0.2567379182156134	0.7466310408921933	4
dinov2_small	DINOv2	10	hidden_state_010	0.6136152416356877	0.3489776951672863	0.8359665427509293	4
dinov2_small	DINOv2	11	hidden_state_011	0.7939997676579926	0.6028113382899628	0.9460966542750929	4
dinov2_small	DINOv2	12	hidden_state_012	0.8357632434944238	0.5902648698884758	0.9405204460966543	4
dinov2_small	DINOv2	13	canonical_embedding	0.8355889869888475	0.6175650557620818	0.9332016728624535	4
dinov3_vit7b16	DINOv3	0	block_000	0.24201324349442377	0.11071096654275092	0.4840845724907063	4
dinov3_vit7b16	DINOv3	1	block_001	0.288510687732342	0.1204693308550186	0.5684247211895911	4
dinov3_vit7b16	DINOv3	2	block_002	0.29719447026022305	0.12430297397769514	0.5620353159851301	4
dinov3_vit7b16	DINOv3	3	block_003	0.2751219795539034	0.12848513011152418	0.5001161710037175	4
dinov3_vit7b16	DINOv3	4	block_004	0.2741345260223048	0.16717007434944237	0.46607806691449816	4
dinov3_vit7b16	DINOv3	5	block_005	0.2883364312267658	0.22281598513011153	0.4447026022304833	4
dinov3_vit7b16	DINOv3	6	block_006	0.3513011152416357	0.2778810408921933	0.4970957249070632	4
dinov3_vit7b16	DINOv3	7	block_007	0.44081087360594795	0.35920074349442377	0.5909618959107807	4
dinov3_vit7b16	DINOv3	8	block_008	0.529275092936803	0.4476068773234201	0.6865706319702602	4
dinov3_vit7b16	DINOv3	9	block_009	0.6037987918215614	0.5303206319702602	0.7027184014869888	4
dinov3_vit7b16	DINOv3	10	block_010	0.6648466542750929	0.585385687732342	0.7824117100371747	4
dinov3_vit7b16	DINOv3	11	block_011	0.7033573420074349	0.6089684014869888	0.8799953531598513	4
dinov3_vit7b16	DINOv3	12	block_012	0.7273466542750929	0.6148931226765799	0.918564126394052	4
dinov3_vit7b16	DINOv3	13	block_013	0.738005343866171	0.6266263940520446	0.9503949814126395	4
dinov3_vit7b16	DINOv3	14	block_014	0.7456145446096655	0.6305762081784386	0.9479553903345725	4
dinov3_vit7b16	DINOv3	15	block_015	0.7544435408921933	0.6279042750929368	0.9449349442379182	4
dinov3_vit7b16	DINOv3	16	block_016	0.7666995817843867	0.6324349442379182	0.9359897769516728	4
dinov3_vit7b16	DINOv3	17	block_017	0.7728566449814127	0.6538104089219331	0.9322723048327137	4
dinov3_vit7b16	DINOv3	18	block_018	0.791037407063197	0.6787871747211895	0.9243726765799256	4
dinov3_vit7b16	DINOv3	19	block_019	0.7990532063197027	0.6947026022304833	0.9192611524163569	4
dinov3_vit7b16	DINOv3	20	block_020	0.8185118494423792	0.7326905204460966	0.9115938661710037	4
dinov3_vit7b16	DINOv3	21	block_021	0.8288220260223048	0.7398931226765799	0.9048559479553904	4
dinov3_vit7b16	DINOv3	22	block_022	0.8204286710037174	0.7408224907063197	0.8984665427509294	4
dinov3_vit7b16	DINOv3	23	block_023	0.8201382434944238	0.7395446096654276	0.9090381040892194	4
dinov3_vit7b16	DINOv3	24	block_024	0.8149686338289963	0.7095724907063197	0.9119423791821561	4
dinov3_vit7b16	DINOv3	25	block_025	0.8059072955390334	0.6891263940520446	0.9078763940520446	4
dinov3_vit7b16	DINOv3	26	block_026	0.7811047862453532	0.5970027881040892	0.9065985130111525	4
dinov3_vit7b16	DINOv3	27	block_027	0.7646956319702602	0.541589219330855	0.9072955390334573	4
dinov3_vit7b16	DINOv3	28	block_028	0.7402997211895911	0.49059014869888473	0.8988150557620818	4
dinov3_vit7b16	DINOv3	29	block_029	0.7105018587360594	0.41403345724907065	0.8882434944237918	4
dinov3_vit7b16	DINOv3	30	block_030	0.6857864776951673	0.3691914498141264	0.8709340148698885	4
dinov3_vit7b16	DINOv3	31	block_031	0.6703066914498141	0.34223977695167285	0.8629182156133829	4
dinov3_vit7b16	DINOv3	32	block_032	0.6468111059479553	0.3159851301115242	0.8449117100371747	4
dinov3_vit7b16	DINOv3	33	block_033	0.6313313197026023	0.2891496282527881	0.8328299256505576	4
dinov3_vit7b16	DINOv3	34	block_034	0.6042344330855018	0.24674721189591078	0.7996050185873605	4
dinov3_vit7b16	DINOv3	35	block_035	0.5774279739776952	0.21480018587360594	0.7654507434944238	4
dinov3_vit7b16	DINOv3	36	block_036	0.5454809479553904	0.17832249070631973	0.7338522304832713	4
dinov3_vit7b16	DINOv3	37	block_037	0.5136791356877324	0.14858271375464685	0.6940055762081785	4
